Email_Body,polarity,subjectivity,num_words_doc,email_title,date_time,document_idx,newpaper_title
"Michael Jordan wants to just do it inNikes. So do David Robinson, Charles Barkley, John Stockton, Scottie Pippen and Karl Malone, all of them endorsers ofNike, the clothing/sporting goods manufacturer.But the USOC said Jordan and his Dream Team teammates will have to wear the Reebok-made USA team warmups to be in medal ceremonies.On Wednesday, Jordan said while he did sign a code of conduct agreement, he crossed out the section that requires athletes to wear the official team uniform.&nbsp;&quot;They [USOC] accepted it [when he mailed back]. I didn't get it back. They know my concerns. No one has come to me personally and said, 'You better have the Reebok uniform on when you step on the stand,' &quot; Jordan said.In a statement issued by the USOC, Executive Director Harvey W. Schiller said: &quot;The matter of the offical award warmup suit which is mandatory for all U.S. athletes at medal ceremonies is an official policy of the United States Olympic Committee and included in the code of conduct for all members of our delegation.&quot;This rule was approved by the Athletes' Advisory Council and all athletes on our teams are expected to abide by it and all other portions of the code.&quot;Steinbrenner Steps InGeorge Steinbrenner will take over medical school expenses for Olympic swimmer Ron Karnaugh, whose father died of a heart attack at the Opening Ceremonies.&quot;I'm going to do everything I can to help the young man,&quot; Steinbrenner, a vice president of the USOC, said Thursday.Steinbrenner was with U.S. officials and Karnaugh's mother when they woke up the swimmer early Sunday with the news his father had died.The family's trip to Barcelona was financed by neighbors in Maplewood, N.J. The death of Peter Karnaugh, a truck driver, left the family with nothing, Steinbrenner said.Steinbrenner said he talked with one of Karnaugh's sisters about the bills that would arrive after he enters University of Medicine and Dentistry of New Jersey in Newark next month.Meanwhile, Karnaugh has received a letter of support from speed skater Dan Jansen, who endured a similar tragedy at the 1988 Winter Games.Jansen's sister, Jane Beres, died five hours before he skated in the 500-meter race at Calgary. He fell in that race and again after leading the 1,000-meter race later in the week.Don't Make a Case Out of ItInternational Amateur Athletic Federation President Primo Nebiolo called on other sporting federations to help combat the growing problem of athletes appealing to civil courts.American sprinter Butch Reynolds, suspended for two years after testing positive for drugs, won a U.S. Supreme Court injunction in June allowing him to compete in the U.S. Olympic trials.The IAAF decided to take no further action against Reynolds before the Olympics but the subject seems certain to come up at a council meeting after the Games end Aug. 9. At the moment Reynolds can compete starting Aug. 12.&quot;The problem of civil cases is becoming a real problem for sport in the world,&quot; Nebiolo told a news conference.&quot;In athletics it's not so important because we now have 202 countries affiliated and fortunately in the big majority of these countries we don't have cases of athletes appealing to the civil courts. But, in fact, it can happen. That example can be followed and this can create a certain chaos in our organizations.&quot;Straight ArrowAntonio Rebollo, the disabled archer whose blazing arrow lit the Olympic flame, said he had been shabbily treated by Games organizers who cast him aside after the Opening Ceremonies.In an interview with Spanish daily Diario 16, Rebollo said the organizing committee had been &quot;pretty inconsiderate.&quot;&quot;I know some people at the top of COOB were against using me. They only decided on me because I could guarantee I wouldn't miss,&quot; said Rebollo, a polio victim and medal winner in two Paralympic Games.Rebollo said he was given only two hours' notice he had been chosen as archer.",0.0973826611985,0.352005012531,662 words,NOTEBOOK;Questions of Dream Team's Attire Are Raising Ire,1992-07-31 00:00:00,664 of 998 DOCUMENTS,The Washington Post
"Say this for Deion Sanders: He is lending truth to advertising. In oneNikead, the cynic/comedian/chain smoker Denis Leary said of Sanders: &quot;He's out of control.&quot;Nike'scopywriters meant this as a compliment, a synonym for &quot;wacky&quot; or &quot;zany.&quot; But on Monday night against Dallas, Sanders wasn't wacky or zany. He was simply . . .Out of control.Watching Sanders that night was akin to watching a child throw a protracted fit. Clearly Sanders wasn't having one of his better games, but that wasn't the disconcerting part. (Goodness knows, we've all seen Falcons mess up before.) What was truly nettling was Sanders's apparent resolve to remain the absolute center of attention at every moment.&nbsp;An actor who overemotes is said to be chewing the scenery. On Monday night Sanders chewed so much scenery as to render the Georgia Dome an open-air facility. His actions suggested that if he wasn't allowed to make a spectacular play, the game just wasn't worth playing. Sorry. This is not how football, or any sport, works.For every lookaway pass Earvin Johnson made on the fast break, he made 20 of the mundane sort in the half-court offense. For every one of Jerry Rice's 100-plus touchdowns, he has caught five 10-yard outs. Breathtaking moments come as a function of fundamentals, not as a counterpoint. Even if the big moment never presents itself, a game can be won in several smaller moments.Every play isn't meant for highlight filmsOn Monday night, Sanders was too busy playing to the ABC cameras to worry about details. Let us recount the ways:In the second quarter, Troy Aikman hit Michael Irvin on a slant. Sanders, assigned to cover, missed the tackle. Irvin continued downfield. Custom calls for a man who misses a tackle to hop up and pursue. Instead Sanders, among the world's fastest humans, stayed on his knees for long seconds, his arms outstretched in disbelief.Later in the second quarter, Dallas kicked off to Sanders deep in the end zone. Sanders made no move to run the ball. Neither did he drop to a knee and down it. Instead he stood in the end zone, railing at the injustice of not being allowed to return this kick. Was he about to rail himself into a safety? No. Though screaming is not considered the universal symbol for a touchback, the nearest official finally granted Sanders one.In the third quarter, Sanders fumbled on a kickoff return. On the next play, Emmitt Smith broke a half-dozen tackles to score. Sanders arrived just in time to shove him through the end zone and under one of the Dome's walls. If it wasn't quite a cheap shot, neither was it a serious attempt to make a tackle. (Serious tacklers don't shove opponents into the end zone.) It was merely a petulant gesture.Speaking of petulance . . . Sanders returned to the Falcon sideline and smashed an aluminum bench. Naturally, ABC caught it all.In the fourth quarter, Dallas kicked off for the last time. Sanders fielded the ball on his 2 and took it into the end zone. This time he kneeled down, forgetting that a touchback cannot be granted if the ball is carried into the end zone. The official, acting properly, made no signal. Had a Cowboy tagged the kneeling Sanders, it would've been a safety. At the last moment, Sanders jumped up and ran out to the Falcons' 26.Hey, I admit it. Time was, Sanders's antics cracked me up. I still laugh when I think of him breaking up a pass against New England, then running in front of the Patriots' bench and thumping his chest. But he's no rookie anymore. He's a 25-year-old All-Pro. He's better than this.To date, Sanders has been lucky. None of his excesses has cost his team a game - yet. (The end zone lateral against Phoenix came close.) But he has to realize that every single play isn't meant for the highlight film, or the sneaker ad. To steal from Denis Leary, I've got two words for Mr. Deion Sanders:Grow up.",0.0453921657047,0.372473995911,648 words,"COMMENTARY Like a broken record, Sanders goes for broke",1992-12-27 00:00:00,668 of 998 DOCUMENTS,The Atlanta Journal and Constitution
"The anonymous source who provided the photos of a sports fixer and Nevada- Las Vegas basketball players that led to the resignation of UNLV basketball coach Jerry Tarkanian has come forward 14 months later to reveal how he got the shots.Lamont Sudbury, 33, an architectural designer, says he obtained the photos by accident from the ex-wife of convicted sports fixer Richard Perry. The pictures, published by the Las Vegas Review-Journal in May 1991, showed Perry in a hot tub with former Rebels players Anderson Hunt, David Butler and Moses Scurry.&nbsp;Tarkanian, who had been involved in a 14-year battle with the NCAA, resigned several days after the photos were published. He now coaches the NBA San Antonio Spurs.Sudbury says he got the photos from Perry's ex-wife, Joanne, with whom he had been romantically involved. She had asked him to take photos of an architectural project he completed at the Perry home, but, said Sudbury, she mistakenly returned the wrong photos, giving him the hot-tub negatives instead.''Like everybody else in Las Vegas,'' said Sudbury in a statement, ''I was aware of an article in Time magazine that had pointed out Mr. Perry's connections to the Boston College point-shaving incident.''However, I did not decide to do anything with the pictures until the spring of 1991, when the Review-Journal reported that Mr. Perry continued to be seen on the fringes of the UNLV program.''&nbsp;OLYMPICS: U.S. athletes expect to wear theirNikeapparel in Barcelona, even though a Spanish court rejectedNike'sfinal appeal in a multimillion- dollar trademark feud, the U.S. Olympic Committee said Wednesday. The decision by Spain's highest appeals court makes it a virtual certainty thatNikewill have to comply with an order barring it from selling or advertising apparel in Spain. But the entire U.S. track and field team has a contract to wearNikeapparel. And many other athletes wearNikeshoes.&nbsp;BOWLING: Twin brothers Mike and Mark Scroggins of Amarillo, Texas, regained the lead through five rounds Wednesday in the $ 142,500 Beaumont (Texas) Doubles Classic. Mike averaged 238 for his last eight games and won six of those. Mark has a 12-4 match-play record overall. They totaled 15,587 pins.Compiled by Ben Brown",0.0416666666667,0.287179487179,380 words,Photos that embarrassed UNLV obtained by fluke,1992-07-23 00:00:00,669 of 998 DOCUMENTS,USA TODAY
"Sneaker wearers are attracted to the colors of the shoes as much as to their touted technological advances, like air pumps and gel-filled heels.Athletic shoes can be matched to sports outfits and street clothes. And there seems to be a color -- or a combination of colors -- for every taste, now that companies likeNikeand Reebok are mixing colors in their athletic-shoe designs. Their choices are influenced by the fashion, surfing and ski industries.&nbsp;Basketball, running, cross-training and aerobics shoes are emerging in bright colors like &quot;kiwi&quot; and &quot;aruba blue.&quot; Tinker Hatfield, creative director ofNike,said &quot;women who take aerobics are generally interested in color because they want their sneakers to match their outfits.&quot; Other styles, like tennis and walking shoes, combine ecologically correct earth tones.Nike'scolors for spring range from gray, jade and teal to rust, olive and tan. The women's Air Elite Max at $90 combines turquoise, lime green and white; the men's Air Trainer Max is yellow, black, gray and white and sells for $115.Michael Jordan of the Chicago Bulls basketball team changed the way basketball shoes are colored, Mr. Hatfield said. In 1987, Mr. Jordan wore game shoes that matched his red and black Chicago Bulls uniform. He now helps design his line of shoes forNike.The distinctive Air Jordan, $130, is fashioned in black, yellow, fuchsia, gray, and green. It has a matching sole bearing Mr. Jordan's silhouette on the heel.Nikeshoes are sold in Manhattan at Footlocker, Lady Footlocker, Paragon Sporting Goods and Herman's.Pamela Bennett-Boucher, trend and color forecasting manager for Reebok, likes to mix color with graphics and abstract patterns. Her shoes for spring feature earth tones. The Boulevard ($69.99), designed for outdoor basketball, comes in charcoal with clay-colored trim.Ms. Bennett-Boucher has colored the soles of women's aerobics shoes, taking advantage of all that kicking and high-stepping. The Aerobic Lite 7000, at $74.99, is done in mandarin or hot pink on white. &quot;There is unexpected excitement when the upper is mostly white and there is a burst of color on the soles,&quot; she said, adding that softer colors like seagreen and pink are also popular.She uses what she calls more aggressive colors -- black, copper, orange and metallics like pewter -- for the Pump step trainer, $109.99, to give the shoe an industrial look.For men, the runner's Pump, $129.99, is done in white, sapphire blue, and bright purple. Ms. Bennett-Boucher says men don't usually wear such interesting colors, but they do tend to want colors that stand out on a running track.In Manhattan, Reebok shoes are sold at Athletes' Foot, Paragon Sporting Goods, Herman's, Bloomingdale's, Macy's, and other major department stores.",0.0570238095238,0.355238095238,467 words,"Slammin', With In-Your-Face Color",1992-04-05 00:00:00,670 of 998 DOCUMENTS,The New York Times
"Scouts skipped the surprises in compiling a consensus list of the best players at theNike/ABCD high school basketball camp, which concluded Tuesday in Indianapolis.Nike'sfabulous five are already fixtures on college coaches' most-wanted lists.- 6-9 center Othella Harrington of Jackson (Miss.) Murrah, the camp's second-leading rebounder (5.9 a game) and fourth-best field-goal shooter (55.8%). Averages are lower because campers played only half of each game.&nbsp;- 6-7 small forward Corliss Williamson of Russellville (Ark.) High, the No. 9 scorer (8.9 ppg).- 7-foot center Rashard Griffith of Chicago King, the No. 6 rebounder (4.9).- 6-7 swingman Rodrick Rhodes of Jersey City St. Anthony, who was not among statistical leaders but helped St. Anthony to a No. 2 ranking in USA TODAY's final Super 25 poll last season.- 6-4 guard Jason Kidd of Alameda (Calif.) St. Joseph Academy, who was second in steals (2.5) and third in assists (3.6).Scouts did add one new name to high school basketball's social register: Damon Flint, a previously unheralded guard from Cincinnati Woodward. Flint, a 6-4 junior, ranked seventh in scoring (9.3) and fourth in three-point shooting (43.8%).SIGNED: Shawn Estes, a second team All-USA TODAY baseball player from Minden (Nev.) Douglas High, signed with the Seattle Mariners.Estes, 18, was Seattle's No. 1 draft pick and the 11th player chosen overall in the June draft.Estes, a left-hander, went 8-2 with a 0.80 ERA.  He struck out 141 in 62 innings and allowed only 15 hits.The Seattle Times reported that Estes received a $ 400,000 salary package. Included is his college education paid for by the Mariners.&nbsp;JUNIOR BOWLERS: Youths from the USA, Puerto Rico, six Canadian provinces, the Far East, European and Caribbean military commands, compete in the National Junior Bowling Championships July 17-21 at Woodland Bowl in Indianapolis.A total of $ 45,000 in scholarships will go to the top four finishers in each division: girls handicap, boys handicap, girls scratch and boys scratch, plus the All-America boy and girl as decided by the participants.First-place finishers in each division receives a $ 5,000 scholarship.",0.052132034632,0.371352813853,368 words,Nikecamp's fabulous 5 turns out as expected,1991-07-11 00:00:00,671 of 998 DOCUMENTS,USA TODAY
"Judi St. Hilaire is trying not to think about the bonus. Lynn Jennings is thinking about it, but isn't making predictions.&nbsp;The two runners could earn a $ 25,000 bonus from Clairol for breaking 25 minutes in Sunday'sNikeWomen's Run 8K in Washington, D.C.Jennings, the 1990 and '91 world cross-country champion, set a U.S. record of 25: 07 in the race two years ago.''I was wicked out of shape, 10 pounds overweight,'' she says. ''It was one of those days when mental desire pulls you through.''Breaking 25 depends on opponents, tactics, weather. You can't say you're going to break a record. It has to evolve.''St. Hilaire beat Jennings in last year's race, finishing in 25: 10. ''The bonus is the last thing I'm thinking about,'' St. Hilaire says. ''I just want to be competitive. We'll run fast because the quality is there.''",0.025,0.233333333333,141 words,"Women get $ 25,000 incentive to 'break 25' inNike8K run",1991-05-10 00:00:00,672 of 998 DOCUMENTS,USA TODAY
"Former North Carolina State basketball coach Jim Valvano will return to coaching for the first time since his ouster when he joins theNikeAll-Star team in Europe this fall.The team will have just one day of practice before leaving Sept. 1 for the tour of Germany and France.&nbsp;Although Valvano was never accused of wrongdoing, he was forced to leave N.C. State 15 months ago, following NCAA violations by team members. But Valvano said his season as a college basketball analyst for ABC and ESPN since then has kept him sharp.''Hey, I coached all of last year - coached my brains out,'' he said. ''I never lost a game, either.''Valvano said he was assured of at least one victory against the German national team.''I'll have (NBA All-Stars) Charles Barkley and David Robinson playing for me for that game,'' he said.",-0.1275,0.265,139 words,Valvano set to coachNikestars,1991-07-29 00:00:00,682 of 998 DOCUMENTS,USA TODAY
"MICHAEL JORDAN has told the National Basketball Association it may no longer sell apparel bearing his image, givingNikeInc. those rights exclusively.The Oregonian in Portland, Ore., yesterday reported Jordan's decision, confirmed by the league. The move, unprecedented in the N.B.A., means millions of dollars.&nbsp;The 28-year-old Jordan, who led the Chicago Bulls to their first N.B.A. championship last year, is among the most charismatic -- and profitable -- personalities in the league. (AP)",0.375,0.633333333333,85 words,SPORTS PEOPLE: PRO BASKETBALL;Jordan Reserves Rights,1992-01-30 00:00:00,685 of 998 DOCUMENTS,The New York Times
"&nbsp;&nbsp;&nbsp; Budapest, February 20, 1991 (MTI-ECONEWS) - Niktrokemia(Nike)Industrial Plants, based at Fuzfo, Western Hungary,and the Italian company Fiocchi, have just set up a JV underthe nameNike-Fiocchi Sports Ammunition Manufacturing, Ltd.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The JV's initial capital of 10.4 million USD is equallyshared by two partners.&nbsp;&nbsp;&nbsp;&nbsp; The Italian partner contributed cash to the venture,with the Hungarian chemical company putting up the site andpremises of its old gunpowder manufacturing plant.&nbsp;&nbsp;&nbsp;&nbsp; The JV's aim is to manufacture and distribute bulletsfor hunting, sports and industrial purposes, and also todesign and assemble fireworks and pyrotechnical products.&nbsp;&nbsp;&nbsp;&nbsp; The JV has injected 4 million USD of the initial capitalinto the purchase of Fiocchi technology and manufacturinglines.&nbsp;&nbsp;&nbsp;&nbsp; The production and sales forecast is for 5 million USdollars' worth of ammunition this year and 11 million USddollars' worth in 1992.&nbsp;&nbsp;&nbsp;&nbsp; The products will be marketed in both here in Hungaryand in Italy.",0.0875,0.05,266 words,Nike-Fiocchi JV set up,1991-02-20 00:00:00,687 of 998 DOCUMENTS,MTI Econews
"FINAL INDOOR GRAND PRIX STANDINGSFinal standings and prize money of the Mobil Indoor Track and Field Grand Prix (all distances in meters unless otherwise noted):MEN - 60: 1, Andre Cason, Florida Clippers, 60, $ 3,200. 2, Daron Council,NikeInternational, 31, $ 1,600. 3, Ben Johnson, Canada, 22, $ 800. 400: 1, Michael Johnson, unattached, 30, $ 2,525. 2, Chip Jenkins, Atlantic Coast Club, 22, $ 1,262. 3 (tie), Antonio McKay, NYAC, and Patrick O'Connor, George Mason, 16, $ 316. 500: 1, Andrew Valmon, NYAC, 40, $ 2,525. 2, Mike Spangler, Shore AC, 12, $ 1,262. 3, Mark Everett,NikeInternational, 10, $ 631. 800: 1, Stanley Redwine,NikeWest, 41, $ 3,200. 2, Ray Brown, Atlantic Coast Club, 39, $ 1,600. 3 (tie), Paul Ereng, Kenya, and Simon Hoogewerf, Canada, 26, $ 400. Mile: 1, Marcus O'Sullivan, New Balance TC-Ireland, 60, $ 2,800. 2, Steve Scott, Asics Tiger, 22, $ 1,400. 3, Terrence Herrington,Nike,13, $ 700. 3,000: 1, Terry Brahm,NikeIndiana, 30, $ 3,600. 2, Frank O'Mara, Mazda TC- Ireland, 28, $ 1,800. 3, Reuben Reina, Arkansas, 20, $ 900. 60 hurdles: 1, Greg Foster, World Class AC, 46, $ 2,525. 2, Tony Dees, Florida Clippers, 32, $ 1,262. 3, Jack Pierce,NikeInternational, 18, $ 631. 5,000 walk: 1, Doug Fournier, Parkside Athletic Club, 36, $ 2,525. 2, Timothy Seaman, Wisconsin- Parkside, 12, $ 1,262. 3, Tim Lewis, Reebok, 10, $ 631. High jump: 1, Hollis Conway,NikeInternational, 56, $ 3,200. 2, Rick Noji, Bee Fit TC, 44, $ 1,600. 3, Charles Austin, unattached, 31, $ 800. Pole vault: 1, Istvan Bagyula, George Mason, 58, $ 2,800. 2, Kory Tarpenning, Pacific Coast Club, 33 1/2, $ 1,400. 3, Joe Dial, NYAC, 33, $ 700.&nbsp;Long jump: 1, Gordon McKee, unattached, 30, $ 2,525. 2, Llewellyn Starks, Sport TC, 26, $ 1,262. 3, Keith Talley, Stewart Clinic, 22, $ 631. Triple jump: 1, Frank Rutherford, Houston TC, 20, $ 2,525. 2, John Tillman, unattached, 16, 1,262. 3, Charlie Simpkins,NikeInternational, 12, $ 631. Shot put: 1, Art McDermott, NYAC, 25, $ 2,525. 2, C.J. Hunter, U.S. West TC, 22, $ 1,262. 3, Ronald Backes, NYAC, 20, $ 631. Weight throw: 1, Lance Deal, NYAC, 50, $ 2,525. 2, Jud Logan, NYAC, 12, $ 1,262. 3, Lou Chisari, New York Tech, 10, $ 631.WOMEN - 60: 1, Michelle Finn, Mazda TC, 49, $ 2,800. 2, Gwen Torrance,NikeSouth, 40, $ 1,400. 3, Teresa Neighbors, Houston TC, 24, $ 700. 200: 1, Dannette Young, Reebok, 22, $ 2,525. 2, Rochelle Stevens,NikeInternational, 20, $ 1,262. 3, Vivienne Spence-Gardner, Jamaica, 13, $ 631. 400: 1, Diane Dixon, Atoms TC, 73, $ 3,200. 2, Jearl Miles, Reebok, 50, $ 1,600. 3, Rochelle Stevens,NikeInternational, 15, $ 800. 800: 1, Meredith Rainey, Atoms TC, 45, $ 2,800. 2, Joetta Clark, Joe Clark International, 38, $ 1,400. 3, Charmaine Crooks, Canada, 36, $ 700. Mile: 1, Suzy Favor, Reebok, 60, $ 3,200. 2, Alisa Harvey-Hill, Southern California Cheetahs, 47, $ 1,600. 3 (tie), Debbie Bowker, Canada, and Gina Procaccio, Sallie Mae TC, 13, $ 400. 3,000: 1, PattiSue Plumer,NikeInternational, 20, $ 2,525. 2, Shelly Steely, Mizuno TC, 12, $ 1,262. 3, Trina Painter,NikeTexas, and Patty Weigand, Tennessee, 10, $ 316. 60 hurdles: 1, Kim McKenzie, Mazda TC, 54, $ 2,525. 2, LaVonna Martin, Reebok, 40, $ 1,262. 3, Tananjalyn Stanley, Sport TC, 15, $ 631. 3k walk: 1, Debbi Lawrence, Parkside AC, 56, $ 2,525. 2, Victoria Herazo, California Walkers, 27, $ 1,262. 3, Teresa Vaill, Natural Sport, 26, $ 631. High jump: 1, Yolanda Henry, Mazda TC, 50, $ 2,525. 2, Angie Bradburn, unattached, 24, $ 1,262. 3, Jan Wohlschlag,NikeInternational, 15, $ 631. Long jump: 1, Carol Lewis, Santa Monica TC, 20, $ 2,525. 2, Shunta Rose, UNLV, 16, $ 1,262. 3, Cindy Greiner,NikeCoast, 12, $ 631. Triple jump: 1, Juliana Yendork, unattached, 20, $ 2,525. 2, Robyne Johnson, unattached, 12, $ 1,262. 3, Kim Batten, Florida State, 6, $ 631. Shot put: 1, Connie Price-Smith,NikeNorth, 40, $ 2,525. 2, Ramona Pagel, Mazda TC, 12, $ 1,262. 3, Peggy Pollock,NikeCoast, 6, $ 631. Weight throw: 1, Sonja Fitts, St. John's, 20, $ 2,525. 2, Angela Vaughn, Rutgers, 12, $ 1,262. 3, Sondra Hinson, Rutgers, 6, $ 631.Overall standings - Men: 1 (tie), Andre Cason and Marcus O'Sullivan, 60, $ 10,500. 3, Istvan Bagyula, 58, $ 7,000. 4, Hollis Conway, 56, $ 5,000. 5, Lance Deal, 50, $ 3,000. Women: 1, Diane Dixon, 73, $ 12,000. 2, Suzy Favor, 60, $ 9,000. 3, Debbi Lawrence, 56, $ 7,000. 4, Kim McKenzie, 54, $ 5,000. 5 (tie), Yolanda Henry and Jearl Miles, 50, $ 1,500.",0.195909090909,0.538506493506,743 words,TRACK &amp; FIELD,1991-02-26 00:00:00,689 of 998 DOCUMENTS,USA TODAY
"Former North Carolina State basketball coach Jim Valvano will return to coaching for the first time since his resignation 15 months ago with a 10-day stint with theNikeAll-Star team in Europe this fall.The team will have just one day of practice before leaving Sept. 1 for the tour of Germany and France.&nbsp;&quot;We'll probably struggle,&quot; Valvano said. &quot;They have teams that play together year to year, and our team will be more of a hodgepodge. We'll just do the best we can.&quot;Although Valvano was never accused of wrongdoing, he was forced to leave N.C. State following NCAA violations by team members. But Valvano said his season as a college basketball analyst for ABC and ESPN since then has kept him sharp.",0.189285714286,0.311904761905,120 words,BASKETBALL,1991-07-29 00:00:00,692 of 998 DOCUMENTS,The Washington Post
"There's a backlash against dieting and America's narcissistic obsession with thinness.Dieting and stick figures are out.Self-acceptance and shapeliness are in.Honest imperfection is being trumpeted by a new wave of experts who contend that dieting almost always fails and frequently causes eating disorders.&nbsp;EvenNike,the '80s purveyor of sports gear, is getting in on the attitude, with a series of advertisements reminding women they may not be goddesses, but the ground beneath them is still worthy of worship.&quot;We know the hype is that if you want a good life, you have to be thin,&quot; says Carole Shaw, publisher of Big Beautiful Women magazine. &quot;You're going to have a better life, you're going to have a better guy, you're going to have a better job. If we could only be what we're not.&quot;In real life, people of all sizes are having good and bad lives,&quot; she says. &quot;Being thin doesn't guarantee you a wonderful life.&quot;In 1990, the U.S. government loosened its dietary weight guidelines, except for men and women with health problems and a propensity to carry their bulk in their belly, which has higher health risks.&quot;The focus was to look at a healthy weight,&quot; says Jackie Haven, a nutritionist at the U.S. Department of Agriculture. &quot;The number may not be flattering in terms of appearance. Some may think that they still are too heavy. . . . But in terms of their health, it may not make a difference.&quot;The about-face is being hailed as a breakthrough by weight-control experts emphasizing dieters' self-esteem over weight. The experts are attempting to teach individuals to use food for nutritional reasons rather than as a sedative or a pastime.&quot;I'm thrilled that finally people are recognizing what women have known forever: that diets don't work,&quot; says Carol M. Munter, a New York psychotherapist and co-author of &quot;Overcoming Overeating&quot; (Addison-Wesley, $ 15.34). &quot;People are finally beginning to take the evidence seriously and give up dieting.&quot;&quot;We get put on diets because we live in a culture that refuses to acknowledge that people come in different shapes and sizes,&quot; she says.At the University of Toronto, &quot;We spend most of our time helping these women realizing that they deserve to be respected,&quot; says Dr. Janet Polivy, a dieting researcher.Diets 'don't work'Experts are also trying to convince dieters, most of whom are women, to take their lives off hold. Many overweight people postpone job and social opportunities with the idea of losing weight.&quot;One woman who went through the program was waiting to apply for a job promotion until she lost 50 pounds,&quot; says Dr. Polivy, who pointed out to the woman that she had been at the job three years. The woman applied for the promotion and got it.The new approach is advocated for individuals just a few pounds away from their ideal figure as well as to obese people.Diets &quot;don't work any better for people who are 400 pounds than for people who are 20 pounds overweight,&quot; says Susan Wooley, an associate professor of psychiatry at the University of Cincinnati who began studying obesity in 1969. &quot;We keep deluding ourselves.&quot;As a college student, 5-foot-6 Susan Copeland of Marietta was a trim 128 pounds. But through the years she gradually grew to her current 153 pounds.About 18 months ago, she tried dropping 10 pounds by using liquid diets and skipping an occasional meal. The weight stayed on, and the 34- year-old medical assistant stopped trying about six months ago.&quot;Since people tell me that I don't look that weight, that helps me deal with it better,&quot; she says. &quot;I'm just content right now. . . . My priority is to eat right and to exercise and to just be healthy.&quot;At 300 pounds, Judi Dandy of Stone Mountain used to peer into the mirror and see a fat, ugly, worthless woman. &quot;For so many years I had been down on myself simply because of my size,&quot; she says.She tried dieting but always regained the weight. &quot;After I gained the last 100 pounds back, I said, 'The hell with this.' &quot;The 48-year-old says she's become happier and more sociable and has begun eating more healthfully since she stopped dieting. Her weight stabilized at 275 pounds.While the new approach is welcomed by those who once struggled to be svelte, other experts say advising severely overweight individuals not to worry is foolhardy at best - and even dangerous.&quot;If you don't want to call it a diet, that's all right,&quot; says Dr. Reubin Andres, clinical director of the National Institute on Aging Gerontology Research Center. &quot;But you have to control food intake. . . . To just say, 'Be happy with your body,' I can't do that.&quot;The risk of being obeseSeverely overweight individuals run higher risks for developing diabetes, hypertension, coronary artery disease and early death, Dr. Andres says. But he acknowledges, &quot;The big argument has to do with just what is the best range of weights.&quot;Nevertheless, anti-diet experts argue that two decades of clinical observation and psychological studies show diets contribute to obesity and eating disorders. They point out that about 95 percent of people who lose weight gain it back within five years, and that &quot;yo-yo dieting&quot; - the cycle of gaining, losing, then gaining weight again - is suspected of causing heart disease.&quot;There's nothing wrong with watching what you eat,&quot; says Ms. Dandy, founder of Southeast Super Singles, who with a friend recently opened the Refinery consignment shop for large women in Alpharetta. &quot;But when you become a fanatic and when society is so focused on the perfect bod, this is what's causing the problem.&quot;&quot;If there was any diet that worked, we would all go on one diet and that would be the end of it,&quot; says Ms. Shaw, who founded BBW 13 years ago. &quot;But there's 27,000 diets out there.&quot;Dieters are also more likely to binge, says Dr. Polivy, who has documented differences between chronic dieters and non-dieters.Because of this, Ms. Munter and her colleague Jane R. Hirschmann, who both counsel overweight women, eliminate any controls on the type of food clients can eat. Instead, they teach how to recognize hunger and avoid eating out of boredom, depression or anxiety.But Dr. Andres says high diet-failure statistics should not be used to dissuade obese individuals from dieting. &quot;It's a dismal prognosis,&quot; he says, &quot;but it would almost be like saying, 'Look, you have cancer, we have a drug, but it's only going to cure 5 percent of the people who take it. Do you want the drug or not?' &quot;But Ms. Dandy welcomes the new advice. &quot;At one time I hated myself, and now I love myself.&quot; Counseling and tips from BBW magazine helped convince her she had value.&quot;People treat me with respect, and I think it's because I respect myself more,&quot; she says. &quot;I dress in much more fashionable clothing. Before, it was like, 'What difference would it make? A fat lob is a fat lob.' &quot;GRAPHIC:photo: Judi Dandy (right) says she's happier since she gave up dieting. She and Jan Nance have opened a consignment clothing shop for large women. / WALTER STRICKLIN / Staff photo:Nikehas jumped on the self-acceptance bandwagon.",0.1800000962,0.523418374218,1145 words,"Anti-diet experts seek to redefine 'overweight' Focus is shifting from stick-thin bodies to women's self-acceptance, shapeliness",1992-07-07 00:00:00,693 of 998 DOCUMENTS,The Atlanta Journal and Constitution
